timestamp,venue,new_articles,error
2021-04-28 20:00:06.454590,medpage,0,
2021-04-28 21:00:03.396003,wired,0,
2021-04-28 21:00:03.633038,nyt,0,
2021-04-28 21:00:03.998589,guardian,0,
2021-04-28 21:00:04.489386,popsci,0,
2021-04-28 21:00:04.927543,healthday,0,
2021-04-28 21:00:05.495535,newsmed,1,
2021-04-28 21:00:05.800941,medpage,0,
2021-04-28 22:00:03.824532,wired,0,
2021-04-28 22:00:04.027033,nyt,1,
2021-04-28 22:00:04.349500,guardian,1,
2021-04-28 22:00:05.044082,popsci,0,
2021-04-28 22:00:05.703470,healthday,0,
2021-04-28 22:00:06.488872,newsmed,10,
2021-04-28 22:00:06.838718,medpage,0,
2021-04-28 23:00:03.246102,wired,0,
2021-04-28 23:00:03.627659,nyt,0,
2021-04-28 23:00:04.289377,guardian,2,
2021-04-28 23:00:05.027807,popsci,0,
2021-04-28 23:00:05.717569,healthday,0,
2021-04-28 23:00:06.622807,newsmed,10,
2021-04-28 23:00:06.990691,medpage,0,
2021-04-29 00:00:04.767102,wired,0,
2021-04-29 00:00:04.981563,nyt,0,
2021-04-29 00:00:05.530111,guardian,1,
2021-04-29 00:00:06.101280,popsci,0,
2021-04-29 00:00:06.741262,healthday,0,
2021-04-29 00:00:07.699415,newsmed,9,
2021-04-29 00:00:08.125783,medpage,0,
2021-04-29 01:00:03.654027,wired,0,
2021-04-29 01:00:04.167721,nyt,0,
2021-04-29 01:00:04.848951,guardian,1,
2021-04-29 01:00:05.495608,popsci,0,
2021-04-29 01:00:05.917785,healthday,0,
2021-04-29 01:00:06.926888,newsmed,0,
2021-04-29 01:00:07.270092,medpage,0,
2021-04-29 02:00:03.489354,wired,0,
2021-04-29 02:00:03.644286,nyt,0,
2021-04-29 02:00:03.990834,guardian,0,
2021-04-29 02:00:04.592177,popsci,0,
2021-04-29 02:00:04.977008,healthday,0,
2021-04-29 02:00:05.526875,newsmed,0,
2021-04-29 02:00:05.815162,medpage,0,
2021-04-29 03:00:03.033059,wired,0,
2021-04-29 03:00:03.308770,nyt,1,
2021-04-29 03:00:04.023416,guardian,0,
2021-04-29 03:00:04.664231,popsci,0,
2021-04-29 03:00:05.051884,healthday,0,
2021-04-29 03:00:05.743982,newsmed,2,
2021-04-29 03:00:06.110995,medpage,0,
2021-04-29 04:00:03.608163,wired,0,
2021-04-29 04:00:03.758109,nyt,1,
2021-04-29 04:00:04.408308,guardian,0,
2021-04-29 04:00:04.898531,popsci,0,
2021-04-29 04:00:05.265887,healthday,0,
2021-04-29 04:00:06.076996,newsmed,2,
2021-04-29 04:00:06.376785,medpage,0,
2021-04-29 05:00:02.921633,wired,1,
2021-04-29 05:00:03.303479,nyt,1,
2021-04-29 05:00:03.956860,guardian,0,
2021-04-29 05:00:04.533834,popsci,0,
2021-04-29 05:00:05.180710,healthday,1,
2021-04-29 05:00:06.064836,newsmed,2,
2021-04-29 05:00:06.876427,medpage,0,
2021-04-29 06:00:03.550975,wired,0,
2021-04-29 06:00:04.020661,nyt,0,
2021-04-29 06:00:04.717364,guardian,1,
2021-04-29 06:00:05.291372,popsci,0,
2021-04-29 06:00:05.943493,healthday,9,
2021-04-29 06:00:06.987605,newsmed,0,
2021-04-29 06:00:07.266308,medpage,0,
2021-04-29 07:00:05.312937,wired,0,
2021-04-29 07:00:05.689927,nyt,2,
2021-04-29 07:00:06.397037,guardian,0,
2021-04-29 07:00:07.030528,popsci,0,
2021-04-29 07:00:07.740688,healthday,1,
2021-04-29 07:00:08.785236,newsmed,4,
2021-04-29 07:00:09.134289,medpage,2,
2021-04-29 08:00:02.890818,wired,0,
2021-04-29 08:00:03.288478,nyt,0,
2021-04-29 08:00:03.945105,guardian,0,
2021-04-29 08:00:04.581537,popsci,0,
2021-04-29 08:00:05.224014,healthday,2,
2021-04-29 08:00:05.990244,newsmed,2,
2021-04-29 08:00:06.289185,medpage,1,
2021-04-29 09:00:03.239918,wired,0,
2021-04-29 09:00:03.391502,nyt,1,
2021-04-29 09:00:03.725638,guardian,0,
2021-04-29 09:00:04.237720,popsci,0,
2021-04-29 09:00:04.559417,healthday,2,
2021-04-29 09:00:05.050093,newsmed,0,
2021-04-29 09:00:05.365188,medpage,1,
2021-04-29 10:00:03.211080,wired,0,
2021-04-29 10:00:03.568353,nyt,2,
2021-04-29 10:00:04.176440,guardian,1,
2021-04-29 10:00:04.793998,popsci,0,
2021-04-29 10:00:05.529406,healthday,1,
2021-04-29 10:00:06.687539,newsmed,4,
2021-04-29 10:00:07.014659,medpage,3,
2021-04-29 11:00:03.726671,wired,0,
2021-04-29 11:00:03.925595,nyt,3,
2021-04-29 11:00:04.420134,guardian,2,
2021-04-29 11:00:05.170072,popsci,0,
2021-04-29 11:00:05.821921,healthday,8,
2021-04-29 11:00:06.401633,newsmed,0,
2021-04-29 11:00:06.696874,medpage,1,
2021-04-29 12:00:02.973907,wired,0,
2021-04-29 12:00:03.358483,nyt,1,
2021-04-29 12:00:04.030537,guardian,0,
2021-04-29 12:00:04.689677,popsci,0,
2021-04-29 12:00:05.405095,healthday,1,
2021-04-29 12:00:06.372551,newsmed,0,
2021-04-29 12:00:06.805956,medpage,2,
2021-04-29 13:00:03.278765,wired,0,
2021-04-29 13:00:03.612407,nyt,1,
2021-04-29 13:00:04.474843,guardian,0,
2021-04-29 13:00:05.066346,popsci,0,
2021-04-29 13:00:05.969021,healthday,0,
2021-04-29 13:00:06.998304,newsmed,0,
2021-04-29 13:00:07.363926,medpage,2,
2021-04-29 14:00:03.820396,wired,0,
2021-04-29 14:00:04.148578,nyt,0,
2021-04-29 14:00:04.653601,guardian,0,
2021-04-29 14:00:05.225037,popsci,0,
2021-04-29 14:00:05.632786,healthday,4,
2021-04-29 14:00:06.450079,newsmed,0,
2021-04-29 14:00:06.896605,medpage,2,
2021-04-29 15:00:03.072006,wired,0,
2021-04-29 15:00:03.220408,nyt,2,
2021-04-29 15:00:03.580532,guardian,0,
2021-04-29 15:00:04.102161,popsci,0,
2021-04-29 15:00:04.529558,healthday,0,
2021-04-29 15:00:05.248261,newsmed,0,
2021-04-29 15:00:05.580530,medpage,3,
2021-04-29 16:00:03.477702,wired,0,
2021-04-29 16:00:03.631415,nyt,0,
2021-04-29 16:00:03.969378,guardian,0,
2021-04-29 16:00:04.510502,popsci,0,
2021-04-29 16:00:04.866622,healthday,0,
2021-04-29 16:00:05.701823,newsmed,5,
2021-04-29 16:00:06.047193,medpage,2,
2021-04-29 17:00:03.646443,wired,0,
2021-04-29 17:00:04.036449,nyt,2,
2021-04-29 17:00:04.784279,guardian,1,
2021-04-29 17:00:05.477894,popsci,0,
2021-04-29 17:00:06.282473,healthday,0,
2021-04-29 17:00:07.415503,newsmed,9,
2021-04-29 17:00:07.902712,medpage,2,
2021-04-29 18:00:03.644449,wired,0,
2021-04-29 18:00:04.033002,nyt,0,
2021-04-29 18:00:04.695432,guardian,0,
2021-04-29 18:00:05.196870,popsci,0,
2021-04-29 18:00:05.943368,healthday,0,
2021-04-29 18:00:06.920722,newsmed,3,
2021-04-29 18:00:07.283873,medpage,0,
2021-04-29 19:00:03.250565,wired,0,
2021-04-29 19:00:03.629079,nyt,0,
2021-04-29 19:00:04.264899,guardian,0,
2021-04-29 19:00:04.756683,popsci,0,
2021-04-29 19:00:05.124583,healthday,0,
2021-04-29 19:00:05.922167,newsmed,5,
2021-04-29 19:00:06.304986,medpage,0,
2021-04-29 20:00:03.389225,wired,0,
2021-04-29 20:00:03.540466,nyt,0,
2021-04-29 20:00:03.877988,guardian,0,
2021-04-29 20:00:04.383597,popsci,0,
2021-04-29 20:00:04.748265,healthday,0,
2021-04-29 20:00:05.583800,newsmed,2,
2021-04-29 20:00:05.950498,medpage,0,
2021-04-29 21:00:03.322834,wired,0,
2021-04-29 21:00:03.705043,nyt,0,
2021-04-29 21:00:04.394805,guardian,1,
2021-04-29 21:00:04.976923,popsci,0,
2021-04-29 21:00:05.370540,healthday,0,
2021-04-29 21:00:06.050931,newsmed,1,
2021-04-29 21:00:06.702414,medpage,0,
2021-04-29 22:00:03.567063,wired,0,
2021-04-29 22:00:03.958375,nyt,0,
2021-04-29 22:00:04.617454,guardian,0,
2021-04-29 22:00:05.207391,popsci,0,
2021-04-29 22:00:05.902406,healthday,0,
2021-04-29 22:00:06.703631,newsmed,9,
2021-04-29 22:00:07.078534,medpage,0,
2021-04-29 23:00:03.367336,wired,0,
2021-04-29 23:00:03.746799,nyt,0,
2021-04-29 23:00:04.402039,guardian,1,
2021-04-29 23:00:04.981467,popsci,0,
2021-04-29 23:00:05.700688,healthday,0,
2021-04-29 23:00:06.382239,newsmed,10,
2021-04-29 23:00:06.735723,medpage,0,
2021-04-30 00:00:04.119832,wired,0,
2021-04-30 00:00:04.288041,nyt,0,
2021-04-30 00:00:04.701017,guardian,0,
2021-04-30 00:00:05.675804,popsci,0,
2021-04-30 00:00:06.396081,healthday,0,
2021-04-30 00:00:07.206650,newsmed,3,
2021-04-30 00:00:07.573127,medpage,0,
2021-04-30 01:00:03.754942,wired,0,
2021-04-30 01:00:04.154671,nyt,0,
2021-04-30 01:00:04.560224,guardian,0,
2021-04-30 01:00:05.241141,popsci,0,
2021-04-30 01:00:05.921778,healthday,0,
2021-04-30 01:00:06.733491,newsmed,10,
2021-04-30 01:00:07.078099,medpage,0,
2021-04-30 02:00:03.264666,wired,0,
2021-04-30 02:00:03.412093,nyt,0,
2021-04-30 02:00:04.062827,guardian,0,
2021-04-30 02:00:04.639104,popsci,0,
2021-04-30 02:00:05.326450,healthday,0,
2021-04-30 02:00:05.828264,newsmed,0,
2021-04-30 02:00:06.167170,medpage,0,
2021-04-30 03:00:03.166011,wired,0,
2021-04-30 03:00:03.317498,nyt,0,
2021-04-30 03:00:03.616582,guardian,0,
2021-04-30 03:00:04.576224,popsci,10,
2021-04-30 03:00:05.302314,healthday,0,
2021-04-30 03:00:06.090951,newsmed,1,
2021-04-30 03:00:06.526137,medpage,0,
2021-04-30 04:00:03.089337,wired,0,
2021-04-30 04:00:03.322001,nyt,0,
2021-04-30 04:00:03.618570,guardian,1,
2021-04-30 04:00:04.714783,popsci,1,
2021-04-30 04:00:05.086938,healthday,0,
2021-04-30 04:00:05.691814,newsmed,0,
2021-04-30 04:00:06.100932,medpage,0,
2021-04-30 05:00:03.691120,wired,1,
2021-04-30 05:00:03.874240,nyt,0,
2021-04-30 05:00:04.180638,guardian,1,
2021-04-30 05:00:04.699158,popsci,0,
2021-04-30 05:00:05.101895,healthday,2,
2021-04-30 05:00:05.863856,newsmed,0,
2021-04-30 05:00:06.206966,medpage,0,
2021-04-30 06:00:03.393386,wired,1,
2021-04-30 06:00:03.560380,nyt,0,
2021-04-30 06:00:03.881775,guardian,1,
2021-04-30 06:00:04.416284,popsci,0,
2021-04-30 06:00:04.776376,healthday,10,
2021-04-30 06:00:05.567498,newsmed,2,
2021-04-30 06:00:05.860490,medpage,0,
2021-04-30 07:00:03.570904,wired,0,
2021-04-30 07:00:03.816386,nyt,0,
2021-04-30 07:00:04.450346,guardian,1,
2021-04-30 07:00:05.047036,popsci,0,
2021-04-30 07:00:05.775094,healthday,0,
2021-04-30 07:00:06.571559,newsmed,1,
2021-04-30 07:00:07.268554,medpage,1,
2021-04-30 08:00:03.251321,wired,0,
2021-04-30 08:00:03.585797,nyt,1,
2021-04-30 08:00:04.209940,guardian,1,
2021-04-30 08:00:04.821143,popsci,0,
2021-04-30 08:00:05.541351,healthday,2,
2021-04-30 08:00:06.539585,newsmed,0,
2021-04-30 08:00:06.897389,medpage,0,
2021-04-30 09:00:03.426032,wired,0,
2021-04-30 09:00:03.583513,nyt,0,
2021-04-30 09:00:03.904102,guardian,2,
2021-04-30 09:00:04.425604,popsci,0,
2021-04-30 09:00:04.786814,healthday,1,
2021-04-30 09:00:05.547980,newsmed,1,
2021-04-30 09:00:05.879773,medpage,1,
2021-04-30 10:00:03.506372,wired,0,
2021-04-30 10:00:03.890231,nyt,2,
2021-04-30 10:00:04.524754,guardian,1,
2021-04-30 10:00:05.114693,popsci,0,
2021-04-30 10:00:05.808474,healthday,0,
2021-04-30 10:00:06.585173,newsmed,8,
2021-04-30 10:00:06.897348,medpage,2,
2021-04-30 11:00:03.444651,wired,1,
2021-04-30 11:00:03.824715,nyt,2,
2021-04-30 11:00:04.457662,guardian,0,
2021-04-30 11:00:05.075996,popsci,0,
2021-04-30 11:00:05.742698,healthday,1,
2021-04-30 11:00:06.579943,newsmed,0,
2021-04-30 11:00:06.943668,medpage,2,
2021-04-30 12:00:03.030497,wired,0,
2021-04-30 12:00:03.413051,nyt,0,
2021-04-30 12:00:04.079767,guardian,0,
2021-04-30 12:00:04.690201,popsci,0,
2021-04-30 12:00:05.393066,healthday,5,
2021-04-30 12:00:06.216726,newsmed,0,
2021-04-30 12:00:06.567097,medpage,3,
2021-04-30 13:00:03.755407,wired,0,
2021-04-30 13:00:04.164504,nyt,1,
2021-04-30 13:00:04.823418,guardian,0,
2021-04-30 13:00:05.497935,popsci,0,
2021-04-30 13:00:06.147844,healthday,1,
2021-04-30 13:00:06.909932,newsmed,0,
2021-04-30 13:00:07.242145,medpage,2,
2021-04-30 14:00:03.511885,wired,0,
2021-04-30 14:00:03.914333,nyt,3,
2021-04-30 14:00:04.559086,guardian,0,
2021-04-30 14:00:05.158134,popsci,0,
2021-04-30 14:00:05.839069,healthday,0,
2021-04-30 14:00:07.014890,newsmed,0,
2021-04-30 14:00:07.384378,medpage,1,
2021-04-30 15:00:02.781935,wired,0,
2021-04-30 15:00:03.163336,nyt,1,
2021-04-30 15:00:03.814451,guardian,0,
2021-04-30 15:00:04.451498,popsci,0,
2021-04-30 15:00:05.166003,healthday,0,
2021-04-30 15:00:06.014169,newsmed,0,
2021-04-30 15:00:06.350985,medpage,2,
2021-04-30 16:00:03.055447,wired,0,
2021-04-30 16:00:03.436418,nyt,1,
2021-04-30 16:00:04.049766,guardian,0,
2021-04-30 16:00:04.666177,popsci,0,
2021-04-30 16:00:05.095539,healthday,0,
2021-04-30 16:00:05.698134,newsmed,0,
2021-04-30 16:00:06.054240,medpage,2,
2021-04-30 17:00:03.309216,wired,1,
2021-04-30 17:00:03.722200,nyt,0,
2021-04-30 17:00:04.378477,guardian,0,
2021-04-30 17:00:04.982807,popsci,0,
2021-04-30 17:00:05.709423,healthday,0,
2021-04-30 17:00:06.516007,newsmed,0,
2021-04-30 17:00:06.852537,medpage,1,
2021-04-30 18:00:03.584611,wired,0,
2021-04-30 18:00:03.971396,nyt,0,
2021-04-30 18:00:04.616101,guardian,0,
2021-04-30 18:00:05.208628,popsci,0,
2021-04-30 18:00:05.952200,healthday,0,
2021-04-30 18:00:06.818334,newsmed,2,
2021-04-30 18:00:07.205866,medpage,0,
2021-04-30 19:00:03.107757,wired,0,
2021-04-30 19:00:03.550164,nyt,2,
2021-04-30 19:00:03.871804,guardian,0,
2021-04-30 19:00:04.388266,popsci,0,
2021-04-30 19:00:04.775987,healthday,0,
2021-04-30 19:00:05.265679,newsmed,5,
2021-04-30 19:00:05.585471,medpage,0,
2021-04-30 20:00:03.748976,wired,0,
2021-04-30 20:00:04.407716,nyt,2,
2021-04-30 20:00:05.056066,guardian,0,
2021-04-30 20:00:06.028341,popsci,0,
2021-04-30 20:00:06.439455,healthday,0,
2021-04-30 20:00:07.562344,newsmed,5,
2021-04-30 20:00:07.917783,medpage,0,
2021-04-30 20:35:40.460711,wired,0,
2021-04-30 20:35:41.724767,nyt,0,
2021-04-30 20:35:43.259388,guardian,0,
2021-04-30 20:35:44.840788,popsci,0,
2021-04-30 20:35:45.278503,healthday,0,
2021-04-30 20:35:45.916432,newsmed,0,
2021-04-30 20:35:47.272419,medpage,0,
2021-04-30 20:37:02.957635,wired,0,
2021-04-30 20:37:03.197934,nyt,0,
2021-04-30 20:37:03.690480,guardian,0,
2021-04-30 20:37:05.050557,popsci,0,
2021-04-30 20:37:06.594314,healthday,0,
2021-04-30 20:37:07.259658,newsmed,0,
2021-04-30 20:37:07.769969,medpage,0,
2021-04-30 21:00:02.490756,wired,0,
2021-04-30 21:00:02.754052,nyt,0,
2021-04-30 21:00:03.142895,guardian,0,
2021-04-30 21:00:03.721800,popsci,0,
2021-04-30 21:00:04.120096,healthday,0,
2021-04-30 21:00:05.792291,newsmed,0,
2021-04-30 21:00:06.191529,medpage,0,
2021-04-30 22:00:03.114608,wired,0,
2021-04-30 22:00:03.368770,nyt,0,
2021-04-30 22:00:03.804113,guardian,0,
2021-04-30 22:00:04.409278,popsci,0,
2021-04-30 22:00:04.870783,healthday,0,
2021-04-30 22:00:05.552672,newsmed,0,
2021-04-30 22:00:06.965073,medpage,0,
2021-04-30 23:00:02.997546,wired,0,
2021-04-30 23:00:03.227629,nyt,0,
2021-04-30 23:00:04.645078,guardian,0,
2021-04-30 23:00:05.474176,popsci,0,
2021-04-30 23:00:05.895870,healthday,0,
2021-04-30 23:00:06.570139,newsmed,0,
2021-04-30 23:00:06.980306,medpage,0,
2021-05-01 00:00:02.654567,wired,0,
2021-05-01 00:00:06.134862,nyt,0,
2021-05-01 00:00:06.782253,guardian,0,
2021-05-01 00:00:08.409014,popsci,0,
2021-05-01 00:00:14.200414,healthday,0,
2021-05-01 00:00:27.135770,newsmed,0,
2021-05-01 00:00:32.715776,medpage,0,
2021-05-01 01:00:02.239064,wired,0,
2021-05-01 01:00:03.333424,nyt,0,
2021-05-01 01:00:03.612792,guardian,1,
2021-05-01 01:00:04.697922,popsci,0,
2021-05-01 01:00:05.005791,healthday,0,
2021-05-01 01:00:06.315120,newsmed,0,
2021-05-01 01:00:06.614163,medpage,0,
2021-05-01 02:00:02.157093,wired,0,
2021-05-01 02:00:05.564736,nyt,0,
2021-05-01 02:00:08.032695,guardian,0,
2021-05-01 02:00:08.859973,popsci,0,
2021-05-01 02:00:10.969136,healthday,0,
2021-05-01 02:00:15.223082,newsmed,0,
2021-05-01 02:00:15.907662,medpage,0,
2021-05-01 03:00:02.667517,wired,0,
2021-05-01 03:00:03.584632,nyt,0,
2021-05-01 03:00:03.861192,guardian,0,
2021-05-01 03:00:04.936864,popsci,0,
2021-05-01 03:00:06.443721,healthday,0,
2021-05-01 03:00:06.906050,newsmed,0,
2021-05-01 03:00:07.180840,medpage,0,
2021-05-01 04:00:02.684038,wired,0,
2021-05-01 04:00:02.854644,nyt,0,
2021-05-01 04:00:03.906697,guardian,0,
2021-05-01 04:00:04.172695,popsci,0,
2021-05-01 04:00:04.431969,healthday,0,
2021-05-01 04:00:05.827702,newsmed,0,
2021-05-01 04:00:06.099731,medpage,0,
2021-05-01 05:00:02.490910,wired,0,
2021-05-01 05:00:02.650660,nyt,0,
2021-05-01 05:00:03.638272,guardian,1,
2021-05-01 05:00:04.956544,popsci,0,
2021-05-01 05:00:05.223302,healthday,0,
2021-05-01 05:00:05.929198,newsmed,0,
2021-05-01 05:00:07.180834,medpage,0,
2021-05-01 06:00:02.752841,wired,1,
2021-05-01 06:00:03.840785,nyt,2,
2021-05-01 06:00:04.078339,guardian,1,
2021-05-01 06:00:04.336386,popsci,0,
2021-05-01 06:00:04.635405,healthday,0,
2021-05-01 06:00:06.089563,newsmed,0,
2021-05-01 06:00:06.390076,medpage,0,
2021-05-01 07:00:02.588477,wired,0,
2021-05-01 07:00:02.735596,nyt,0,
2021-05-01 07:00:03.911694,guardian,0,
2021-05-01 07:00:05.555411,popsci,0,
2021-05-01 07:00:06.956731,healthday,1,
2021-05-01 07:00:08.844100,newsmed,0,
2021-05-01 07:00:09.894501,medpage,0,
2021-05-01 08:00:02.453085,wired,0,
2021-05-01 08:00:02.598001,nyt,1,
2021-05-01 08:00:02.906070,guardian,0,
2021-05-01 08:00:03.167613,popsci,0,
2021-05-01 08:00:03.457868,healthday,0,
2021-05-01 08:00:03.905280,newsmed,0,
2021-05-01 08:00:04.947808,medpage,1,
2021-05-01 09:00:02.706984,wired,0,
2021-05-01 09:00:02.877851,nyt,2,
2021-05-01 09:00:03.155526,guardian,1,
2021-05-01 09:00:04.467606,popsci,0,
2021-05-01 09:00:05.964337,healthday,0,
2021-05-01 09:00:06.610270,newsmed,0,
2021-05-01 09:00:06.928740,medpage,0,
2021-05-01 10:00:02.508832,wired,0,
2021-05-01 10:00:02.694333,nyt,2,
2021-05-01 10:00:03.903953,guardian,0,
2021-05-01 10:00:04.356989,popsci,0,
2021-05-01 10:00:04.673208,healthday,0,
2021-05-01 10:00:05.112244,newsmed,0,
2021-05-01 10:00:06.194396,medpage,1,
2021-05-01 11:00:02.618046,wired,0,
2021-05-01 11:00:02.774434,nyt,0,
2021-05-01 11:00:03.063904,guardian,0,
2021-05-01 11:00:03.357767,popsci,0,
2021-05-01 11:00:03.657338,healthday,0,
2021-05-01 11:00:04.406345,newsmed,0,
2021-05-01 11:00:05.453880,medpage,0,
2021-05-01 12:00:01.992384,wired,0,
2021-05-01 12:00:03.112352,nyt,0,
2021-05-01 12:00:04.423872,guardian,1,
2021-05-01 12:00:06.093330,popsci,0,
2021-05-01 12:00:07.454611,healthday,0,
2021-05-01 12:00:09.165080,newsmed,0,
2021-05-01 12:00:10.734160,medpage,1,
2021-05-01 13:00:02.574437,wired,0,
2021-05-01 13:00:03.581487,nyt,1,
2021-05-01 13:00:04.906528,guardian,0,
2021-05-01 13:00:06.449556,popsci,0,
2021-05-01 13:00:08.030072,healthday,0,
2021-05-01 13:00:08.685882,newsmed,0,
2021-05-01 13:00:08.984767,medpage,1,
2021-05-01 14:00:03.795911,wired,0,
2021-05-01 14:00:04.059639,nyt,0,
2021-05-01 14:00:05.447026,guardian,0,
2021-05-01 14:00:07.175886,popsci,0,
2021-05-01 14:00:09.010782,healthday,0,
2021-05-01 14:00:10.857501,newsmed,0,
2021-05-01 14:00:12.662408,medpage,1,
2021-05-01 15:00:02.958971,wired,0,
2021-05-01 15:00:03.136396,nyt,1,
2021-05-01 15:00:03.507998,guardian,0,
2021-05-01 15:00:04.156583,popsci,0,
2021-05-01 15:00:04.551311,healthday,0,
2021-05-01 15:00:05.294416,newsmed,0,
2021-05-01 15:00:05.730186,medpage,1,
2021-05-01 16:00:03.281138,wired,0,
2021-05-01 16:00:03.563992,nyt,1,
2021-05-01 16:00:04.919073,guardian,0,
2021-05-01 16:00:06.692308,popsci,0,
2021-05-01 16:00:07.296833,healthday,0,
2021-05-01 16:00:08.895266,newsmed,0,
2021-05-01 16:00:10.713811,medpage,0,
2021-05-01 17:00:02.898077,wired,0,
2021-05-01 17:00:03.052597,nyt,1,
2021-05-01 17:00:03.421362,guardian,0,
2021-05-01 17:00:04.013423,popsci,0,
2021-05-01 17:00:05.221865,healthday,0,
2021-05-01 17:00:05.943485,newsmed,0,
2021-05-01 17:00:06.277913,medpage,0,
2021-05-01 18:00:02.908179,wired,0,
2021-05-01 18:00:03.046282,nyt,1,
2021-05-01 18:00:03.290779,guardian,0,
2021-05-01 18:00:03.721001,popsci,0,
2021-05-01 18:00:04.104489,healthday,0,
2021-05-01 18:00:04.567633,newsmed,0,
2021-05-01 18:00:04.873113,medpage,0,
2021-05-01 19:00:02.313890,wired,0,
2021-05-01 19:00:02.453046,nyt,1,
2021-05-01 19:00:03.693870,guardian,0,
2021-05-01 19:00:05.193262,popsci,0,
2021-05-01 19:00:05.482829,healthday,0,
2021-05-01 19:00:06.799642,newsmed,0,
2021-05-01 19:00:08.212335,medpage,0,
2021-05-01 20:00:02.889311,wired,0,
2021-05-01 20:00:03.062234,nyt,2,
2021-05-01 20:00:03.348381,guardian,0,
2021-05-01 20:00:03.644686,popsci,0,
2021-05-01 20:00:03.998169,healthday,0,
2021-05-01 20:00:05.621280,newsmed,0,
2021-05-01 20:00:05.977319,medpage,0,
2021-05-01 22:00:02.800920,wired,0,
2021-05-01 22:00:03.074191,nyt,4,
2021-05-01 22:00:04.246231,guardian,0,
2021-05-01 22:00:04.831874,popsci,0,
2021-05-01 22:00:06.085104,healthday,0,
2021-05-01 22:00:07.728479,newsmed,0,
2021-05-01 22:00:08.168209,medpage,0,
2021-05-01 23:00:03.399848,wired,0,
2021-05-01 23:00:03.633369,nyt,1,
2021-05-01 23:00:04.036627,guardian,0,
2021-05-01 23:00:05.377419,popsci,0,
2021-05-01 23:00:05.931610,healthday,0,
2021-05-01 23:00:07.649334,newsmed,0,
2021-05-01 23:00:09.299749,medpage,0,
2021-05-02 00:00:03.576273,wired,0,
2021-05-02 00:00:03.848831,nyt,1,
2021-05-02 00:00:04.402885,guardian,3,
2021-05-02 00:00:06.082403,popsci,0,
2021-05-02 00:00:08.313270,healthday,0,
2021-05-02 00:00:14.433090,newsmed,0,
2021-05-02 00:00:15.883657,medpage,0,
2021-05-02 01:00:02.836426,wired,0,
2021-05-02 01:00:04.006206,nyt,1,
2021-05-02 01:00:05.295273,guardian,3,
2021-05-02 01:00:07.016498,popsci,0,
2021-05-02 01:00:08.584308,healthday,0,
2021-05-02 01:00:10.477315,newsmed,0,
2021-05-02 01:00:10.931360,medpage,0,
2021-05-02 15:00:03.936762,wired,1,
2021-05-02 15:00:05.176737,nyt,2,
2021-05-02 15:00:05.556424,guardian,6,
2021-05-02 15:00:05.961241,popsci,0,
2021-05-02 15:00:06.452450,healthday,1,
2021-05-02 15:00:07.447797,newsmed,0,
2021-05-02 15:00:07.847849,medpage,8,
2021-05-02 16:00:03.108897,wired,0,
2021-05-02 16:00:04.268525,nyt,0,
2021-05-02 16:00:05.869721,guardian,1,
2021-05-02 16:00:06.223457,popsci,0,
2021-05-02 16:00:06.642542,healthday,0,
2021-05-02 16:00:07.298521,newsmed,0,
2021-05-02 16:00:07.681757,medpage,2,
2021-05-02 17:00:02.600263,wired,0,
2021-05-02 17:00:02.836330,nyt,0,
