id,source,channel,url,published,modified,section,keywords,authors,title,canonical_url,success,error_msg,url_id
4315,popsci,twitter,https://www.popsci.com/story/reviews/best-meat-alternatives/?taid=606ce805a0a3570001acd91c&utm_campaign=trueanthem_trending-content&utm_medium=social&utm_source=twitter,2021-04-06 15:59:12+00:00,2021-04-06 15:59:46+00:00,Reviews,"Commerce, food, goods, Health, meat",Popsci Commerce Team,Best Meat Alternatives & Vegan Meat Substitutes,https://www.popsci.com/story/reviews/best-meat-alternatives/,True,,5426.0
4977,popsci,twitter,https://www.popsci.com/story/space/disordered-cosmos-excerpt/?taid=6047a9a6eaf59800011cd1da&utm_campaign=trueanthem_trending-content&utm_medium=social&utm_source=twitter,2021-03-09 15:25:03+00:00,2021-04-26 06:21:15+00:00,Space,"astronomy, books, culture, hawaii, history",Chanda Prescod-Weinstein,"In Hawaii, an ancient observatory offers lessons for modern stargazers",https://www.popsci.com/story/space/disordered-cosmos-excerpt/,True,,6702.0
4544,popsci,twitter,https://www.popsci.com/story/technology/mq-25-stingray-set-to-launch-2024/?taid=60600d5b9d533500019969ce&utm_campaign=trueanthem_trending-content&utm_medium=social&utm_source=twitter,2021-03-25 15:01:57+00:00,2021-04-22 18:15:21+00:00,Technology,"Aviation, Aviation News, fighter jets, Military, military aviation",Kelsey D. Atherton,The Navy wants to refuel fighter jets by drone by 2024,https://www.popsci.com/story/technology/mq-25-stingray-set-to-launch-2024/,True,,5835.0
4013,popsci,twitter,https://www.popsci.com/story/technology/apple-spring-loaded-event-rumors/?taid=607d8cf93f50910001b1d529&utm_campaign=trueanthem_trending-content&utm_medium=social&utm_source=twitter,2021-04-18 16:44:40+00:00,2021-04-18 16:45:58+00:00,Technology,"AirPods, Apple, apple tv, Gadgets, iPad",Popsci Staff,What to expect from Apple’s ‘Spring Loaded’ product announcement event,https://www.popsci.com/story/technology/apple-spring-loaded-event-rumors/,True,,4838.0
3963,popsci,twitter,https://www.popsci.com/story/health/testing-after-covid-vaccine/?taid=608110eec18bb900010d3fe5&utm_campaign=trueanthem_trending-content&utm_medium=social&utm_source=twitter,2021-04-20 11:13:58+00:00,2021-04-20 11:15:23+00:00,Science,"cdc, coronavirus, COVID-19, faqs, vaccine",Tara Santora,Should vaccinated people still get COVID tests?,https://www.popsci.com/story/health/testing-after-covid-vaccine/,True,,4748.0
5101,popsci,twitter,https://www.popsci.com/story/technology/microsoft-mesh-holographic-mixed-reality/?taid=6040f5f8f52f320001733ab3&utm_campaign=trueanthem_trending-content&utm_medium=social&utm_source=twitter,2021-03-03 16:00:00+00:00,2021-04-26 06:25:54+00:00,Technology,"holograms, mesh, microsoft, remote work, Technology",Stan Horaczek,Microsoft’s new Mesh platform turns your remote coworkers into holograms,https://www.popsci.com/story/technology/microsoft-mesh-holographic-mixed-reality/,True,,6949.0
4843,popsci,twitter,https://www.popsci.com/story/space/nasa-perseverance-rover-sherloc/?taid=604ecdc2b7d77200018e510b&utm_campaign=trueanthem_trending-content&utm_medium=social&utm_source=twitter,2021-03-11 18:00:00+00:00,2021-04-26 06:19:25+00:00,Space,"Mars, nasa, perseverance, Rover, Science",Charlie Wood,Was there ever life on Mars? Perseverance’s SHERLOC laser sniffs for microscopic clues,https://www.popsci.com/story/space/nasa-perseverance-rover-sherloc/,True,,6437.0
4469,popsci,twitter,https://www.popsci.com/story/health/heart-size-space-zero-gravity/?taid=60641dfc9e71f30001ce1d99&utm_campaign=trueanthem_trending-content&utm_medium=social&utm_source=twitter,2021-03-30 20:08:00+00:00,2021-03-30 20:08:32+00:00,Health,"exercise, fitness, Health, heart health, Mars",Hannah Seo,Spending time in space could shrink your heart,https://www.popsci.com/story/health/heart-size-space-zero-gravity/,True,,5711.0
4288,popsci,twitter,https://www.popsci.com/story/technology/facebook-data-breach-half-billion/?taid=606e63a869286a0001062b97&utm_campaign=trueanthem_trending-content&utm_medium=social&utm_source=twitter,2021-04-07 19:01:43+00:00,2021-04-08 18:03:06+00:00,Technology,"data security, facebook, Internet, privacy, security",Violet Blue,"Facebook might have leaked your email address, relationship status, birth date, and more",https://www.popsci.com/story/technology/facebook-data-breach-half-billion/,True,,5372.0
4697,popsci,twitter,https://www.popsci.com/story/reviews/best-carpet-cleaner-machine/?taid=6056d2dfac741e000115fb9f&utm_campaign=trueanthem_trending-content&utm_medium=social&utm_source=twitter,2021-03-19 15:59:00+00:00,2021-04-26 06:14:10+00:00,Reviews,"carpet cleaner, cleaning, Commerce, gear, goods",Charlotte Marcus,Best Carpet Cleaner: Machines for a Sparkling Clean Home,https://www.popsci.com/story/reviews/best-carpet-cleaner-machine/,True,,6145.0
4247,popsci,twitter,https://www.popsci.com/story/environment/ghost-forests-east-coast-us/?taid=6070a465b509cb0001408772&utm_campaign=trueanthem_trending-content&utm_medium=social&utm_source=twitter,2021-04-09 16:25:00+00:00,2021-04-09 21:54:30+00:00,Science,"climate, climate change, east coast, Environment, forests",Ellie Shechet,‘Ghost forests’ are spreading across US coastal regions,https://www.popsci.com/story/environment/ghost-forests-east-coast-us/,True,,5293.0
4377,popsci,twitter,https://www.popsci.com/story/diy/clean-coffee-tea-mug-stains/?taid=606955e9c8c94b0001856ab3&utm_campaign=trueanthem_trending-content&utm_medium=social&utm_source=twitter,2021-04-03 17:06:28+00:00,2021-04-03 17:06:34+00:00,DIY,"baking soda, cleaning, coffee, DIY, diy cleaning",Sandra Gutierrez G.,How to get tea and coffee stains off your mugs,https://www.popsci.com/story/diy/clean-coffee-tea-mug-stains/,True,,5550.0
4940,popsci,twitter,https://www.popsci.com/story/reviews/best-paper-shredder/?taid=6049b1e9d52b5600013a4fd1&utm_campaign=trueanthem_trending-content&utm_medium=social&utm_source=twitter,2021-03-10 16:59:00+00:00,2021-04-26 06:20:24+00:00,Reviews,"Commerce, gear, goods, office, paper shredder",Popsci Commerce Team,Best Paper Shredder For Office or Home Use,https://www.popsci.com/story/reviews/best-paper-shredder/,True,,6627.0
4029,popsci,twitter,https://www.popsci.com/story/technology/apple-spring-loaded-event-rumors/?taid=607cb9f8c18bb900010d296d&utm_campaign=trueanthem_trending-content&utm_medium=social&utm_source=twitter,2021-04-18 16:44:40+00:00,2021-04-18 16:45:58+00:00,Technology,"AirPods, Apple, apple tv, Gadgets, iPad",Popsci Staff,What to expect from Apple’s ‘Spring Loaded’ product announcement event,https://www.popsci.com/story/technology/apple-spring-loaded-event-rumors/,True,,4868.0
4518,popsci,twitter,https://www.popsci.com/story/diy/best-gamified-learning-apps/?taid=60616cea9d53350001996fc9&utm_campaign=trueanthem_trending-content&utm_medium=social&utm_source=twitter,2021-03-28 13:01:22+00:00,2021-04-02 18:21:27+00:00,Technology,"App, app games, apps, DIY, education",Rk Pendergrass,Get smarter with these gamified learning apps,https://www.popsci.com/story/diy/best-gamified-learning-apps/,True,,5784.0
4244,popsci,twitter,https://www.popsci.com/story/technology/valkyrie-launches-military-drone/?taid=6070c0537cca5200012b658e&utm_campaign=trueanthem_trending-content&utm_medium=social&utm_source=twitter,2021-04-09 15:00:00+00:00,2021-04-22 18:12:40+00:00,Technology,"artificial intelligence, Aviation, Aviation News, drones, Military",Kelsey D. Atherton,This large military drone just deployed its own little drone,https://www.popsci.com/story/technology/valkyrie-launches-military-drone/,True,,5288.0
4515,popsci,twitter,https://www.popsci.com/story/science/what-is-inside-a-black-hole/?taid=60619722e25ade00016093ac&utm_campaign=trueanthem_trending-content&utm_medium=social&utm_source=twitter,2021-03-25 14:00:00+00:00,2021-03-30 13:59:29+00:00,Science,"Ask Us Anything, astrophysics, Science","Claire Maldarelli, Jessica Boddy",Ask Us Anything: What would happen if you fell into a black hole?,https://www.popsci.com/story/science/what-is-inside-a-black-hole/,True,,5778.0
4355,popsci,twitter,https://www.popsci.com/story/technology/callaway-supersoft-golf-balls-tech/?taid=606a8b499e71f30001ce3d80&utm_campaign=trueanthem_trending-content&utm_medium=social&utm_source=twitter,2021-04-02 11:58:00+00:00,2021-04-06 13:28:34+00:00,Technology,"chemistry, Gadgets, Golf, physics, Sports",Stan Horaczek,"Callaway designed its Supersoft golf balls to spin, but not break",https://www.popsci.com/story/technology/callaway-supersoft-golf-balls-tech/,True,,5508.0
4237,popsci,twitter,https://www.popsci.com/story/environment/sustainable-wine/?taid=607122c77cca5200012b676b&utm_campaign=trueanthem_trending-content&utm_medium=social&utm_source=twitter,2021-04-09 17:00:00+00:00,2021-04-09 13:06:15+00:00,Science,"agriculture, Environment, organic, sustainability, water",Shaena Montanari,"A guide to sustainable, natural, and organic wine",https://www.popsci.com/story/environment/sustainable-wine/,True,,5274.0
4799,popsci,twitter,https://www.popsci.com/story/diy/how-to-make-sprouted-seeds-and-beans-at-home/?taid=60513885ca415e000128b98b&utm_campaign=trueanthem_trending-content&utm_medium=social&utm_source=twitter,2021-03-16 20:00:00+00:00,2021-04-26 06:15:55+00:00,DIY,"DIY, food, Home, nutrition, saveur",Farideh Sadeghin Saveur,"Grow fresh, nutrient-rich sprouts at home—no garden required",https://www.popsci.com/story/diy/how-to-make-sprouted-seeds-and-beans-at-home/,True,,6348.0
4070,popsci,twitter,https://www.popsci.com/story/science/bearded-dragons-change-sex/?taid=607a412a3f50910001b1c89d&utm_campaign=trueanthem_trending-content&utm_medium=social&utm_source=twitter,2021-04-16 16:00:00+00:00,2021-04-16 15:38:17+00:00,Science,"biology, dragons, epigenetics, genetics, reptiles",Emily Cerf,Bearded dragons can change sex during incubation,https://www.popsci.com/story/science/bearded-dragons-change-sex/,True,,4951.0
4858,popsci,twitter,https://www.popsci.com/story/reviews/best-under-desk-bike/?taid=604dfad4d52b5600013a63ff&utm_campaign=trueanthem_trending-content&utm_medium=social&utm_source=twitter,2021-03-13 14:00:00+00:00,2021-04-26 06:17:30+00:00,Reviews,"Commerce, exercise, gear, goods, reviews",Popsci Commerce Team,Best Under Desk Bike for An Even More Productive Work Day,https://www.popsci.com/story/reviews/best-under-desk-bike/,True,,6468.0
4468,popsci,twitter,https://www.popsci.com/story/health/brazil-wildlife-app-tracks-disease/?taid=60642c0d9e71f30001ce1dde&utm_campaign=trueanthem_trending-content&utm_medium=social&utm_source=twitter,2021-03-29 12:01:17+00:00,2021-04-06 13:00:23+00:00,Science,"apps, citizen science, evergreen, infectious diseases, public health","Brian Barth, Flávia Milhorance",The next pandemic could be lurking anywhere. Can this wildlife-tracking app help prevent it?,https://www.popsci.com/story/health/brazil-wildlife-app-tracks-disease/,True,,5710.0
4399,popsci,twitter,https://www.popsci.com/story/technology/russian-drone-su-70-okhotnik/?taid=6068127aa0a3570001acc1f2&utm_campaign=trueanthem_trending-content&utm_medium=social&utm_source=twitter,2021-04-02 19:06:56+00:00,2021-04-22 18:13:33+00:00,Technology,"Aviation, Aviation News, drones, Military, military aviation",Kelsey D. Atherton,"The Okhotnik is an uncrewed, bomb-filled combat drone",https://www.popsci.com/story/technology/russian-drone-su-70-okhotnik/,True,,5594.0
4114,popsci,twitter,https://www.popsci.com/story/energy/pumped-hydro-storage-renewable-energy-goals/?taid=607800c25a08ec000131ea0b&utm_campaign=trueanthem_trending-content&utm_medium=social&utm_source=twitter,2021-04-14 11:45:23+00:00,2021-04-14 18:30:56+00:00,Technology,"Features, infrastructure, Pacific Northwest, power, renewables",James Dinneen,This century-old technology could be the key to unlocking America’s renewable energy future,https://www.popsci.com/story/energy/pumped-hydro-storage-renewable-energy-goals/,True,,5035.0
4328,popsci,twitter,https://www.popsci.com/story/space/lunar-cave-exploration/?taid=606b23cb11410f0001b3bcdd&utm_campaign=trueanthem_trending-content&utm_medium=social&utm_source=twitter,2021-04-05 14:00:09+00:00,2021-04-05 14:00:21+00:00,Space,"caves, lunar exploration, lunar surface, Moon, nasa",Rahul Rao,Lunar caves are the next exploration front,https://www.popsci.com/story/space/lunar-cave-exploration/,True,,5450.0
5140,popsci,twitter,https://www.popsci.com/story/technology/self-unloading-ships-explained/?taid=603ea76b13851800019e51f8&utm_campaign=trueanthem_trending-content&utm_medium=social&utm_source=twitter,2021-03-01 21:00:00+00:00,2021-04-26 06:18:31+00:00,Technology,"evergreen, maratime tech, ships, Technology, transportation",Rob Verger,"To move cargo with less mess, these ships unload themselves",https://www.popsci.com/story/technology/self-unloading-ships-explained/,True,,7034.0
4026,popsci,twitter,https://www.popsci.com/story/uncategorized/natural-gas-wells-noise-tree-growth/?taid=607ce42b3f50910001b1d27d&utm_campaign=trueanthem_trending-content&utm_medium=social&utm_source=twitter,2021-04-16 14:09:37+00:00,2021-04-16 14:09:43+00:00,Uncategorized,"Environment, noise, noise pollution, Science, trees",Ellie Shechet,Loud industrial noise hurts neighboring trees,https://www.popsci.com/story/uncategorized/natural-gas-wells-noise-tree-growth/,True,,4862.0
5049,popsci,twitter,https://www.popsci.com/story/reviews/best-monitors-for-home-office/?taid=6043c322d4aa3f0001918bde&utm_campaign=trueanthem_trending-content&utm_medium=social&utm_source=twitter,2021-03-06 13:59:00+00:00,2021-05-03 15:16:51+00:00,Reviews,"Commerce, computers, gear, goods, monitors",Popsci Commerce Team,Best Monitors for Home Office: Desktop Monitors You Need,https://www.popsci.com/story/reviews/best-monitors-for-home-office/,True,,6846.0
5132,popsci,twitter,https://www.popsci.com/story/animals/thylacine-sightings-possible-identification/?taid=603f420613851800019e5587&utm_campaign=trueanthem_trending-content&utm_medium=social&utm_source=twitter,2021-03-02 15:00:00+00:00,2021-04-26 06:26:56+00:00,Animals,"bears, biology, extinct animals, Extinction, thylacine",Philip Kiefer,Identifying animals in photos is trickier than you might think,https://www.popsci.com/story/animals/thylacine-sightings-possible-identification/,True,,7012.0
5105,popsci,twitter,https://www.popsci.com/story/health/lyme-disease-treatment-for-humans/?taid=6040bdb023d3ca0001f1c22d&utm_campaign=trueanthem_trending-content&utm_medium=social&utm_source=twitter,2021-03-03 19:00:00+00:00,2021-04-26 06:25:38+00:00,Health,"cdc, drugs, fda, Field & Stream, Health",Tom Keer Field,A novel drug to prevent Lyme disease is now being tested in humans,https://www.popsci.com/story/health/lyme-disease-treatment-for-humans/,True,,6957.0
4263,popsci,twitter,https://www.popsci.com/story/science/new-dinosaur-species-llukalkan/?taid=606fb52b4ab4da0001c182db&utm_campaign=trueanthem_trending-content&utm_medium=social&utm_source=twitter,2021-04-08 19:00:00+00:00,2021-04-08 15:20:48+00:00,Science,"dinosaur, fossil, paleontology, south america",Emily Cerf,"This new dino species is called ""the one who causes fear"" for a reason",https://www.popsci.com/story/science/new-dinosaur-species-llukalkan/,True,,5325.0
